# Only healpixels with non-zero completeness are recorded.
# nside=128, nest=False
healpix_number,completeness
29372,0.18855999708175658
29373,0.18855999708175658
29374,0.385099995136261
29375,0.33044999837875366
29376,0.33044999837875366
29377,0.33044999837875366
29378,0.16666666666666666
29379,0.13644285712923324
29380,0.15918333331743875
29381,0.15918333331743875
29382,0.15918333331743875
29383,0.1910199999809265
29384,0.1910199999809265
29391,0.3333333333333333
29392,0.3333333333333333
29393,0.25
29394,0.25
29395,0.16666666666666666
29396,0.2
29397,0.16666666666666666
29398,0.14285714285714285
29399,0.16666666666666666
29400,0.25
29406,0.2
29407,0.2
29408,0.25
29409,0.25
29410,0.2
29411,0.25
29667,0.23714999854564667
29668,0.23714999854564667
29669,0.18971999883651733
29670,0.15809999903043112
29671,0.31619999806086224
29672,0.15809999903043112
29673,0.16666666666666666
29674,0.4
29675,0.4
29676,0.5
29677,0.487633337577184
29678,0.5851600050926209
29679,0.3851600050926208
29680,0.27511428935187204
29681,0.3209666709105174
29682,0.478300005197525
29683,0.18880000114440917
29684,0.18880000114440917
29685,0.38880000114440916
29686,0.3240000009536743
29687,0.38880000114440916
29688,0.5
29689,0.494566669066747
29690,0.494566669066747
29691,0.494566669066747
29692,0.3279000024000804
29693,0.2810571449143546
29694,0.25
29710,0.14580000440279642
29711,0.14580000440279642
29712,0.12497143234525408
29713,0.1749600052833557
29714,0.1749600052833557
29715,0.12497143234525408
29721,0.1616333325703939
29722,0.19395999908447265
29723,0.1616333325703939
29724,0.13854285648890904
29725,0.1616333325703939
29726,0.24244999885559082
29730,0.1400142822946821
29731,0.16334999601046243
29732,0.16334999601046243
29744,0.16666666666666666
29745,0.16666666666666666
29746,0.3273666699727376
29747,0.3273666699727376
29748,0.25
29749,0.25
29752,0.19982000589370727
29753,0.1665166715780894
29754,0.14272857563836233
29755,0.1665166715780894
29756,0.19982000589370727
29757,0.19982000589370727
29764,0.14285714285714285
29765,0.14285714285714285
29766,0.16666666666666666
29767,0.2
29768,0.2
29769,0.16666666666666666
29770,0.2
29771,0.25
29772,0.2857142857142857
29773,0.5
29774,0.3333333333333333
29775,0.2
29777,0.16666666666666666
29778,0.25
29779,0.16666666666666666
29780,0.16666666666666666
29781,0.16666666666666666
29782,0.14285714285714285
29784,0.16666666666666666
29785,0.16666666666666666
29786,0.2
29787,0.16666666666666666
29791,0.2
29792,0.2
29793,0.16666666666666666
29794,0.14285714285714285
29795,0.14285714285714285
29797,0.16666666666666666
29798,0.25
29799,0.14285714285714285
29800,0.2
29801,0.2857142857142857
29802,0.16666666666666666
29803,0.16666666666666666
29808,0.14285714285714285
29809,0.16666666666666666
29810,0.16666666666666666
29811,0.25
29812,0.16666666666666666
29813,0.14285714285714285
29820,0.18926000595092773
29821,0.1577166716257731
29822,0.1577166716257731
29823,0.13518571853637695
29837,0.14285714285714285
29838,0.16666666666666666
29839,0.2
29840,0.2
29841,0.16666666666666666
29842,0.14285714285714285
29844,0.2
29845,0.16666666666666666
29846,0.2
29847,0.2
29848,0.16666666666666666
29849,0.16666666666666666
29850,0.16456666588783264
29851,0.19747999906539918
29852,0.16456666588783264
29853,0.19747999906539918
29857,0.18855999708175658
29858,0.15713333090146384
29859,0.13468571220125472
29860,0.32091666261355084
29861,0.385099995136261
29862,0.163783331712087
29863,0.28324285575321745
29864,0.1965399980545044
29865,0.1965399980545044
29866,0.1910199999809265
29867,0.1910199999809265
29868,0.1910199999809265
29869,0.1910199999809265
29870,0.23877499997615814
29871,0.15918333331743875
29877,0.25
29878,0.2
29879,0.3333333333333333
29880,0.25
29881,0.2
29883,0.2
29884,0.14285714285714285
29885,0.16666666666666666
29886,0.14285714285714285
29887,0.16666666666666666
29889,0.1975399971008301
29890,0.14109999792916433
29891,0.16461666425069174
29893,0.2
29894,0.14285714285714285
29895,0.16666666666666666
29896,0.16666666666666666
29897,0.2
29898,0.25
30156,0.3897199988365173
30157,0.3247666656970978
30158,0.3247666656970978
30159,0.15809999903043112
30160,0.18971999883651733
30161,0.15809999903043112
30163,0.25
30164,0.4
30165,0.5
30166,0.5851600050926209
30167,0.5851600050926209
30168,0.1543000042438507
30169,0.1543000042438507
30170,0.23145000636577606
30171,0.23145000636577606
30172,0.15733333428700766
30173,0.15733333428700766
30174,0.3240000009536743
30175,0.38880000114440916
30176,0.38880000114440916
30177,0.4
30178,0.4239142877714975
30179,0.494566669066747
30180,0.3279000024000804
30181,0.4239142877714975
30182,0.3279000024000804
30183,0.3279000024000804
30184,0.2
30185,0.2
30186,0.16666666666666666
30187,0.14285714285714285
30200,0.12497143234525408
30201,0.1749600052833557
30202,0.14580000440279642
30203,0.14580000440279642
30204,0.14580000440279642
30210,0.19395999908447265
30211,0.1616333325703939
30212,0.1616333325703939
30213,0.1616333325703939
30214,0.1616333325703939
30215,0.19395999908447265
30234,0.2
30235,0.16666666666666666
30236,0.25
30237,0.2
30238,0.2
30241,0.19982000589370727
30242,0.19982000589370727
30243,0.14272857563836233
30244,0.14272857563836233
30245,0.14272857563836233
30246,0.19982000589370727
30247,0.16666666666666666
30248,0.2
30249,0.2
30254,0.14285714285714285
30255,0.14285714285714285
30256,0.16666666666666666
30257,0.2
30258,0.2
30259,0.2
30261,0.4
30262,0.3333333333333333
30263,0.4
30264,0.3333333333333333
30265,0.16666666666666666
30266,0.16666666666666666
30267,0.16666666666666666
30268,0.25
30269,0.16666666666666666
30270,0.2
30271,0.16666666666666666
30272,0.16666666666666666
30282,0.2
30283,0.16666666666666666
30284,0.16666666666666666
30287,0.16666666666666666
30288,0.16666666666666666
30289,0.3333333333333333
30290,0.16666666666666666
30298,0.2
30299,0.25
30300,0.2
30301,0.2
30302,0.14285714285714285
30303,0.2
30310,0.13518571853637695
30311,0.13518571853637695
30312,0.1577166716257731
30313,0.18926000595092773
30314,0.13518571853637695
30325,0.2
30326,0.14285714285714285
30328,0.2
30329,0.16666666666666666
30330,0.16666666666666666
30331,0.14285714285714285
30332,0.14285714285714285
30335,0.16666666666666666
30336,0.16666666666666666
30337,0.16666666666666666
30338,0.16666666666666666
30339,0.16666666666666666
30340,0.3312333325544993
30341,0.16456666588783264
30342,0.32698333263397217
30343,0.28027142797197613
30344,0.32698333263397217
30347,0.18855999708175658
30348,0.18855999708175658
30349,0.13468571220125472
30350,0.2750714250973293
30351,0.32091666261355084
30352,0.32091666261355084
30353,0.3250166674455007
30354,0.3250166674455007
30355,0.2785857149532863
30357,0.1910199999809265
30358,0.15918333331743875
30359,0.1910199999809265
30360,0.1910199999809265
30361,0.1910199999809265
30362,0.23877499997615814
30368,0.25
30369,0.2
30370,0.25
30371,0.2
30372,0.2
30373,0.16666666666666666
30374,0.14285714285714285
30375,0.14285714285714285
30376,0.14285714285714285
30377,0.14285714285714285
30379,0.16461666425069174
30380,0.16461666425069174
30381,0.16461666425069174
30382,0.14109999792916433
30383,0.14109999792916433
30384,0.14285714285714285
30385,0.14285714285714285
30386,0.14285714285714285
30387,0.16666666666666666
30388,0.14285714285714285
30389,0.2
30648,0.3333333333333333
30649,0.3333333333333333
30650,0.3247666656970978
30651,0.3247666656970978
30652,0.27837142774036955
30653,0.18971999883651733
30656,0.2
30657,0.25
30658,0.2
30659,0.5
30660,0.3851600050926208
30661,0.3209666709105174
30662,0.23145000636577606
30663,0.18516000509262084
30664,0.18516000509262084
30665,0.26711429016930716
30666,0.15733333428700766
30667,0.3240000009536743
30668,0.4205714293888637
30669,0.490666667620341
30670,0.5
30671,0.989133338133494
30672,0.7934800028800965
30673,0.494566669066747
30674,0.4239142877714975
30675,0.39348000288009644
30676,0.1612333357334137
30677,0.14285714285714285
30678,0.16666666666666666
30679,0.16666666666666666
30680,0.2
30681,0.16666666666666666
30686,0.16136667132377625
30695,0.14580000440279642
30696,0.1749600052833557
30704,0.19395999908447265
30705,0.1616333325703939
30706,0.1616333325703939
30707,0.19395999908447265
30708,0.19395999908447265
30709,0.1616333325703939
30728,0.2
30729,0.16666666666666666
30730,0.3333333333333333
30731,0.3902199983596802
30732,0.4877749979496002
30733,0.317033330599467
30734,0.19021999835968018
30736,0.2497750073671341
30737,0.14272857563836233
30738,0.14272857563836233
30739,0.19982000589370727
30740,0.33318333824475604
30741,0.16666666666666666
30742,0.2
30743,0.2
30744,0.16666666666666666
30748,0.14285714285714285
30749,0.14285714285714285
30750,0.25
30751,0.16666666666666666
30752,0.3333333333333333
30753,0.2
30755,0.25
30756,0.5
30757,0.3333333333333333
30758,0.2
30759,0.16666666666666666
30760,0.16666666666666666
30762,0.2
30763,0.2
30764,0.2
30765,0.2
30780,0.16666666666666666
30781,0.14285714285714285
30782,0.14285714285714285
30783,0.16666666666666666
30784,0.16666666666666666
30793,0.16666666666666666
30794,0.14285714285714285
30795,0.14285714285714285
30796,0.14285714285714285
30797,0.14285714285714285
30798,0.14285714285714285
30804,0.13518571853637695
30805,0.13518571853637695
30806,0.1577166716257731
30807,0.18926000595092773
30808,0.18926000595092773
30809,0.18926000595092773
30819,0.16666666666666666
30820,0.2
30821,0.2
30822,0.2
30824,0.16666666666666666
30825,0.16666666666666666
30826,0.2
30827,0.2
30829,0.16666666666666666
30830,0.14285714285714285
30831,0.2
30832,0.2
30833,0.16666666666666666
30834,0.2
30835,0.24684999883174896
30836,0.28027142797197613
30837,0.32698333263397217
30838,0.32698333263397217
30839,0.32698333263397217
30842,0.15713333090146384
30843,0.23569999635219574
30844,0.15713333090146384
30845,0.2750714250973293
30846,0.385099995136261
30847,0.413271427154541
30848,0.3250166674455007
30849,0.48752500116825104
30850,0.41637143066951204
30852,0.15918333331743875
30853,0.15918333331743875
30854,0.15918333331743875
30855,0.15918333331743875
30856,0.1910199999809265
30858,0.19464000463485717
30859,0.24330000579357147
30860,0.19464000463485717
30862,0.2
30863,0.2
30864,0.2
30865,0.14285714285714285
30866,0.14285714285714285
30867,0.2
30868,0.16666666666666666
30870,0.2
30871,0.16666666666666666
30873,0.14109999792916433
30874,0.1975399971008301
30875,0.2469249963760376
30876,0.16461666425069174
30877,0.16461666425069174
30878,0.1975399971008301
30879,0.16666666666666666
30880,0.16666666666666666
30881,0.14285714285714285
30882,0.14285714285714285
30883,0.16666666666666666
30884,0.2
31145,0.3333333333333333
31146,0.3333333333333333
31147,0.25
31148,0.3247666656970978
31149,0.3897199988365173
31150,0.15809999903043112
31153,0.2
31154,0.16666666666666666
31155,0.2
31156,0.2
31157,0.3851600050926208
31158,0.3209666709105174
31159,0.18516000509262084
31160,0.23145000636577606
31161,0.1543000042438507
31162,0.18516000509262084
31163,0.16666666666666666
31164,0.490666667620341
31165,0.490666667620341
31166,0.5
31167,0.5
31168,0.6666666666666666
31169,0.6612333357334137
31170,0.494566669066747
31171,0.5934800028800964
31172,0.494566669066747
31173,0.1612333357334137
31174,0.16666666666666666
31175,0.16666666666666666
31176,0.2
31177,0.14285714285714285
31178,0.16666666666666666
31179,0.2
31182,0.16136667132377625
31183,0.16136667132377625
31184,0.16136667132377625
31185,0.1383142897060939
31202,0.13854285648890904
31203,0.1616333325703939
31204,0.1616333325703939
31205,0.1616333325703939
31206,0.1616333325703939
31227,0.16666666666666666
31228,0.32518333196640015
31229,0.19021999835968018
31230,0.19021999835968018
31231,0.19021999835968018
31232,0.31074999769528705
31233,0.31074999769528705
31234,0.318750003973643
31235,0.19982000589370727
31236,0.1665166715780894
31237,0.39982000589370725
31238,0.25
31239,0.16666666666666666
31240,0.2
31241,0.2
31242,0.2
31246,0.2
31247,0.16666666666666666
31248,0.16666666666666666
31249,0.16666666666666666
31250,0.16666666666666666
31253,0.16666666666666666
31254,0.14285714285714285
31255,0.14285714285714285
31256,0.16666666666666666
31257,0.16666666666666666
31258,0.16666666666666666
31261,0.16666666666666666
31262,0.16666666666666666
31278,0.16666666666666666
31279,0.14285714285714285
31280,0.16666666666666666
31281,0.16666666666666666
31282,0.16666666666666666
31283,0.2
31292,0.14285714285714285
31293,0.14285714285714285
31294,0.2
31295,0.16666666666666666
31303,0.18926000595092773
31304,0.18926000595092773
31305,0.18926000595092773
31306,0.23657500743865967
31307,0.23657500743865967
31308,0.32438333829243976
31309,0.14285714285714285
31310,0.14285714285714285
31317,0.2
31318,0.16666666666666666
31319,0.16666666666666666
31320,0.16666666666666666
31321,0.14285714285714285
31324,0.2
31325,0.16666666666666666
31326,0.16666666666666666
31327,0.16666666666666666
31329,0.3327166636784871
31330,0.2
31331,0.14285714285714285
31332,0.14285714285714285
31333,0.2839142850467137
31334,0.3923799991607666
31335,0.32698333263397217
31336,0.32698333263397217
31337,0.3923799991607666
31338,0.32698333263397217
31339,0.16241666674613953
31340,0.16100000341733298
31341,0.3181333343187968
31342,0.27268571513039724
31343,0.27268571513039724
31344,0.32091666261355084
31345,0.48214999834696454
31346,0.5785799980163574
31347,0.4857666691144307
31348,0.5829200029373169
31349,0.5829200029373169
31350,0.32198333740234375
31351,0.23877499997615814
31352,0.15918333331743875
31353,0.13644285712923324
31354,0.15918333331743875
31355,0.1910199999809265
31356,0.24330000579357147
31357,0.24330000579357147
31358,0.19464000463485717
31359,0.19464000463485717
31360,0.19464000463485717
31361,0.14285714285714285
31362,0.2
31363,0.16666666666666666
31364,0.14285714285714285
31365,0.16666666666666666
31366,0.2
31368,0.16666666666666666
31369,0.2
31370,0.2
31372,0.1975399971008301
31373,0.2469249963760376
31374,0.1975399971008301
31375,0.14109999792916433
31376,0.1975399971008301
31377,0.2469249963760376
31379,0.14285714285714285
31380,0.16666666666666666
31381,0.2
31382,0.16666666666666666
31383,0.16666666666666666
31646,1.0
31647,0.5
31648,0.25
31649,0.3333333333333333
31650,0.2
31651,0.25
31655,0.2
31656,0.2
31657,0.2
31658,0.2
31659,0.3851600050926208
31660,0.1543000042438507
31661,0.18516000509262084
31662,0.27020000559943064
31663,0.19312000274658203
31664,0.32760000228881836
31665,0.42365714481898714
31666,0.5
31667,0.42857142857142855
31668,0.5
31669,0.6666666666666666
31670,0.8279000024000803
31671,0.494566669066747
31672,0.4239142877714975
31673,0.494566669066747
31674,0.39348000288009644
31675,0.16666666666666666
31676,0.2
31677,0.16666666666666666
31678,0.16666666666666666
31679,0.16666666666666666
31680,0.2
31683,0.16136667132377625
31684,0.16136667132377625
31685,0.1383142897060939
31686,0.16136667132377625
31687,0.24205000698566437
31705,0.1616333325703939
31706,0.1616333325703939
31730,0.1585166652997335
31731,0.1585166652997335
31732,0.1585166652997335
31733,0.31074999769528705
31734,0.31074999769528705
31735,0.31074999769528705
31736,0.1826799988746643
31737,0.2732142891202654
31738,0.2497750073671341
31739,0.2
31740,0.25
31741,0.2
31742,0.16666666666666666
31743,0.16666666666666666
31744,0.16666666666666666
31749,0.3333333333333333
31750,0.16666666666666666
31751,0.2
31752,0.16666666666666666
31755,0.14285714285714285
31756,0.16666666666666666
31757,0.16666666666666666
31758,0.25
31759,0.14285714285714285
31760,0.2
31780,0.14285714285714285
31781,0.14285714285714285
31782,0.16666666666666666
31783,0.14285714285714285
31784,0.25
31785,0.2
31796,0.2
31805,0.23657500743865967
31806,0.3154333432515462
31807,0.18926000595092773
31808,0.13518571853637695
31809,0.32438333829243976
31810,0.2780428613935198
31811,0.14285714285714285
31812,0.16666666666666666
31813,0.16666666666666666
31819,0.16666666666666666
31820,0.16666666666666666
31821,0.16666666666666666
31822,0.14285714285714285
31823,0.16666666666666666
31824,0.16666666666666666
31826,0.16666666666666666
31827,0.2
31828,0.16666666666666666
31829,0.2
31830,0.4990749955177307
31831,0.19925999641418457
31832,0.28518571172441753
31833,0.28518571172441753
31834,0.2
31836,0.28027142797197613
31837,0.32698333263397217
31838,0.32698333263397217
31839,0.32698333263397217
31840,0.32698333263397217
31841,0.3923799991607666
31842,0.19320000410079957
31843,0.19320000410079957
31844,0.3181333343187968
31845,0.3181333343187968
31846,0.38176000118255615
31847,0.32091666261355084
31848,0.48214999834696454
31849,0.5829200029373169
31850,0.4857666691144307
31851,0.4857666691144307
31852,0.3863800048828125
31853,0.32198333740234375
31854,0.16075000166893005
31855,0.13644285712923324
31856,0.13644285712923324
31857,0.15918333331743875
31859,0.19464000463485717
31860,0.48660001158714294
31861,0.24330000579357147
31862,0.24330000579357147
31863,0.16220000386238098
31865,0.16666666666666666
31866,0.14285714285714285
31867,0.14285714285714285
31868,0.16666666666666666
31869,0.16666666666666666
31870,0.16666666666666666
31871,0.25
31872,0.16666666666666666
31873,0.2
31874,0.14285714285714285
31875,0.16461666425069174
31876,0.16461666425069174
31877,0.14109999792916433
31878,0.14109999792916433
31879,0.16461666425069174
31880,0.2469249963760376
31883,0.2
31884,0.25
31885,0.2
32151,1.0
32152,1.0
32153,0.3333333333333333
32154,0.25
32155,0.25
32156,0.2
32161,0.16666666666666666
32162,0.14285714285714285
32163,0.14285714285714285
32167,0.1609333356221517
32168,0.2808000019618443
32169,0.39312000274658204
32170,0.42365714481898714
32171,0.49426666895548504
32172,0.3333333333333333
32173,0.5
32174,0.5714285714285714
32175,0.8
32176,0.5667714306286403
32177,0.494566669066747
32178,0.494566669066747
32179,0.3279000024000804
32181,0.16666666666666666
32182,0.14285714285714285
32183,0.2
32184,0.14285714285714285
32185,0.25
32186,0.14285714285714285
32188,0.1383142897060939
32189,0.16136667132377625
32190,0.1936400055885315
32191,0.24205000698566437
32192,0.16136667132377625
32193,0.16136667132377625
32236,0.1585166652997335
32237,0.1585166652997335
32238,0.1585166652997335
32239,0.2663571408816746
32240,0.37289999723434447
32241,0.31074999769528705
32242,0.1826799988746643
32243,0.1826799988746643
32245,0.3333333333333333
32246,0.25
32247,0.16666666666666666
32248,0.14285714285714285
32249,0.14285714285714285
32250,0.14285714285714285
32252,0.12664285727909633
32253,0.31441666682561237
32254,0.4716250002384186
32255,0.3333333333333333
32256,0.4
32257,0.3333333333333333
32262,0.2
32263,0.2
32264,0.16666666666666666
32265,0.16666666666666666
32275,0.18289999961853026
32276,0.15241666634877524
32277,0.18289999961853026
32278,0.15241666634877524
32286,0.16666666666666666
32287,0.2
32288,0.14285714285714285
32289,0.25
32290,0.3247499962647756
32291,0.27835713965552195
32292,0.1896999955177307
32293,0.15808332959810892
32312,0.13518571853637695
32313,0.1577166716257731
32314,0.13518571853637695
32315,0.2780428613935198
32316,0.2780428613935198
32317,0.16666666666666666
32318,0.16666666666666666
32319,0.25
32320,0.2
32321,0.1805400013923645
32322,0.1805400013923645
32323,0.2718142867088318
32324,0.14285714285714285
32325,0.2857142857142857
32326,0.2
32327,0.14285714285714285
32328,0.16666666666666666
32329,0.16666666666666666
32330,0.16666666666666666
32331,0.16666666666666666
32332,0.2
32333,0.16666666666666666
32334,0.2
32335,0.2
32336,0.3327166636784871
32337,0.3327166636784871
32338,0.19925999641418457
32339,0.19925999641418457
32340,0.19925999641418457
32343,0.32698333263397217
32344,0.28027142797197613
32345,0.3923799991607666
32346,0.32698333263397217
32347,0.32698333263397217
32348,0.19490000009536743
32349,0.19320000410079957
32350,0.2808571457862854
32351,0.4155428579875401
32352,0.4155428579875401
32353,0.38176000118255615
32354,0.382039999961853
32355,0.3250166674455007
32356,0.4857666691144307
32357,0.5829200029373169
32358,0.32198333740234375
32359,0.2759857177734375
32360,0.19290000200271606
32361,0.16075000166893005
32365,0.16220000386238098
32366,0.19464000463485717
32367,0.16220000386238098
32368,0.19464000463485717
32369,0.19464000463485717
32370,0.19464000463485717
32372,0.14285714285714285
32373,0.14285714285714285
32374,0.16666666666666666
32375,0.14285714285714285
32377,0.16666666666666666
32378,0.16666666666666666
32379,0.16666666666666666
32380,0.14285714285714285
32381,0.16666666666666666
32382,0.14109999792916433
32383,0.16461666425069174
32384,0.14109999792916433
32385,0.14109999792916433
32386,0.14109999792916433
32387,0.16461666425069174
32389,0.16666666666666666
32390,0.16666666666666666
32660,1.0
32661,1.0
32662,0.5
32663,0.3333333333333333
32664,0.25
32665,0.16666666666666666
32669,0.1609666645526886
32670,0.13797142675944737
32676,0.19312000274658203
32677,0.2808000019618443
32678,0.39312000274658204
32679,0.39312000274658204
32680,0.42365714481898714
32681,0.3333333333333333
32682,0.4
32683,0.5
32684,0.5
32685,0.42857142857142855
32686,0.3333333333333333
32687,0.3333333333333333
32688,0.2
32689,0.14285714285714285
32690,0.14285714285714285
32691,0.16666666666666666
32692,0.2
32693,0.2
32694,0.2
32695,0.16666666666666666
32697,0.16136667132377625
32698,0.16136667132377625
32699,0.16136667132377625
32700,0.16136667132377625
32701,0.1936400055885315
32702,0.1936400055885315
32703,0.1936400055885315
32746,0.13587142739977157
32747,0.1585166652997335
32748,0.2663571408816746
32749,0.2663571408816746
32750,0.37289999723434447
32751,0.37289999723434447
32752,0.22834999859333038
32753,0.1826799988746643
32755,0.25
32756,0.2
32757,0.25
32758,0.14285714285714285
32759,0.14285714285714285
32760,0.16666666666666666
32761,0.12664285727909633
32762,0.22162500023841858
32763,0.37730000019073484
32764,0.4716250002384186
32765,0.37730000019073484
32766,0.16666666666666666
32767,0.16666666666666666
32773,0.16666666666666666
32774,0.2
32785,0.15241666634877524
32786,0.15241666634877524
32787,0.15241666634877524
32788,0.15241666634877524
32789,0.18289999961853026
32797,0.2
32798,0.2
32799,0.16666666666666666
32800,0.3247499962647756
32801,0.27835713965552195
32802,0.15808332959810892
32803,0.1896999955177307
32804,0.1896999955177307
32823,0.1577166716257731
32824,0.13518571853637695
32825,0.18926000595092773
32826,0.48657500743865967
32827,0.25
32828,0.25
32829,0.16666666666666666
32830,0.3805400013923645
32831,0.2718142867088318
32832,0.15045000116030374
32833,0.2718142867088318
32834,0.3171166678269704
32835,0.2
32836,0.2857142857142857
32837,0.16666666666666666
32838,0.2
32839,0.2
32840,0.14285714285714285
32841,0.14285714285714285
32843,0.16666666666666666
32844,0.14285714285714285
32845,0.14285714285714285
32846,0.3327166636784871
32847,0.28518571172441753
32848,0.3327166636784871
32849,0.2490749955177307
32850,0.3992599964141846
32851,0.3327166636784871
32852,0.16666666666666666
32853,0.2
32854,0.32698333263397217
32855,0.28027142797197613
32856,0.3923799991607666
32857,0.32698333263397217
32858,0.16241666674613953
32859,0.27721428871154785
32860,0.32766667008399963
32861,0.2808571457862854
32862,0.32766667008399963
32863,0.3932000041007996
32864,0.3932000041007996
32865,0.19348000288009642
32866,0.19348000288009642
32867,0.2759857177734375
32868,0.3863800048828125
32869,0.32198333740234375
32870,0.2759857177734375
32871,0.16075000166893005
32872,0.2806428585733686
32873,0.16666666666666666
32874,0.2
32875,0.16666666666666666
32876,0.24330000579357147
32877,0.16220000386238098
32878,0.16220000386238098
32879,0.16220000386238098
32880,0.1390285747391837
32881,0.16220000386238098
32887,0.14285714285714285
32888,0.2
32889,0.16666666666666666
32890,0.2
32891,0.2
32892,0.2
32894,0.14109999792916433
32895,0.14109999792916433
32896,0.14109999792916433
32897,0.14109999792916433
32898,0.14109999792916433
32899,0.14285714285714285
32900,0.16666666666666666
32901,0.16666666666666666
32902,0.14285714285714285
33173,1.0
33174,0.5
33175,0.5
33176,0.2
33177,0.2
33179,0.142585711819785
33180,0.28055713857923237
33181,0.19315999746322632
33182,0.19315999746322632
33183,0.1609666645526886
33184,0.19315999746322632
33188,0.1609333356221517
33189,0.19312000274658203
33190,0.39312000274658204
33191,0.39312000274658204
33192,0.39312000274658204
33193,0.49426666895548504
33194,0.3333333333333333
33195,0.3333333333333333
33196,0.3333333333333333
33197,0.2857142857142857
33198,0.2
33199,0.2
33200,0.2
33201,0.16666666666666666
33203,0.16666666666666666
33204,0.14285714285714285
33205,0.16666666666666666
33206,0.14285714285714285
33207,0.16666666666666666
33210,0.1383142897060939
33211,0.16136667132377625
33212,0.1383142897060939
33213,0.1936400055885315
33214,0.24205000698566437
33215,0.16136667132377625
33258,0.13587142739977157
33259,0.13587142739977157
33260,0.1585166652997335
33261,0.2663571408816746
33262,0.31074999769528705
33263,0.37289999723434447
33264,0.1826799988746643
33265,0.1826799988746643
33266,0.1522333323955536
33268,0.25
33269,0.3333333333333333
33270,0.25
33271,0.2
33272,0.16666666666666666
33273,0.12664285727909633
33274,0.17730000019073486
33275,0.31441666682561237
33276,0.4716250002384186
33277,0.37730000019073484
33278,0.2695000001362392
33279,0.16666666666666666
33280,0.16666666666666666
33287,0.185099995136261
33288,0.185099995136261
33291,0.14983333150545755
33292,0.17979999780654907
33297,0.18289999961853026
33298,0.18289999961853026
33299,0.18289999961853026
33300,0.22862499952316284
33301,0.18289999961853026
33310,0.2
33311,0.2
33312,0.27835713965552195
33313,0.3247499962647756
33314,0.15808332959810892
33315,0.2371249943971634
33316,0.1896999955177307
33317,0.15808332959810892
33338,0.25
33339,0.2
33340,0.16666666666666666
33341,0.16666666666666666
33342,0.2718142867088318
33343,0.2718142867088318
33344,0.15045000116030374
33345,0.2718142867088318
33346,0.4756750017404556
33347,0.3171166678269704
33348,0.25
33349,0.5
33350,0.2
33351,0.16666666666666666
33352,0.16666666666666666
33353,0.16666666666666666
33355,0.14285714285714285
33356,0.14285714285714285
33357,0.16666666666666666
33358,0.16666666666666666
33359,0.3327166636784871
33360,0.3327166636784871
33361,0.3992599964141846
33362,0.28518571172441753
33363,0.3327166636784871
33364,0.3327166636784871
33365,0.2
33366,0.16666666666666666
33367,0.32698333263397217
33368,0.32698333263397217
33369,0.28027142797197613
33370,0.16241666674613953
33371,0.16241666674613953
33372,0.32766667008399963
33373,0.3932000041007996
33374,0.32766667008399963
33375,0.5751200079917907
33376,0.5751200079917907
33377,0.41080000570842196
33378,0.26814286197934833
33379,0.32198333740234375
33380,0.32198333740234375
33381,0.32198333740234375
33382,0.2759857177734375
33383,0.32741666833559674
33384,0.32741666833559674
33385,0.16666666666666666
33386,0.16666666666666666
33387,0.16666666666666666
33388,0.25
33389,0.16220000386238098
33390,0.19464000463485717
33391,0.16220000386238098
33392,0.1390285747391837
33393,0.1390285747391837
33394,0.19464000463485717
33395,0.14285714285714285
33396,0.16666666666666666
33397,0.16666666666666666
33398,0.16666666666666666
33400,0.2
33401,0.16666666666666666
33402,0.16666666666666666
33403,0.14285714285714285
33404,0.16666666666666666
33405,0.16666666666666666
33407,0.16461666425069174
33408,0.1975399971008301
33409,0.1975399971008301
33411,0.2
33412,0.16666666666666666
33413,0.2
33414,0.16666666666666666
33415,0.14285714285714285
33686,0.5
33687,0.3333333333333333
33688,0.25
33689,0.19961999654769896
33690,0.1663499971230825
33691,0.32731666167577106
33692,0.28055713857923237
33693,0.28055713857923237
33694,0.19315999746322632
33695,0.1609666645526886
33696,0.19315999746322632
33700,0.1609333356221517
33701,0.46945000688234967
33702,0.5633400082588196
33703,0.5633400082588196
33704,0.5633400082588196
33705,0.4
33706,0.4
33707,0.16666666666666666
33708,0.3333333333333333
33709,0.16666666666666666
33710,0.16666666666666666
33711,0.16666666666666666
33712,0.2
33714,0.1618166665236155
33716,0.14285714285714285
33717,0.16666666666666666
33722,0.16136667132377625
33723,0.1936400055885315
33724,0.16136667132377625
33725,0.16136667132377625
33726,0.16136667132377625
33738,0.1951200008392334
33739,0.139371429170881
33740,0.16260000069936117
33771,0.1585166652997335
33772,0.19021999835968018
33773,0.37289999723434447
33774,0.37289999723434447
33775,0.1826799988746643
33776,0.1826799988746643
33777,0.1522333323955536
33781,0.14285714285714285
33782,0.16666666666666666
33783,0.16666666666666666
33784,0.31441666682561237
33785,0.17730000019073486
33786,0.31441666682561237
33787,0.4716250002384186
33788,0.37730000019073484
33789,0.31441666682561237
33790,0.16666666666666666
33791,0.2
33797,0.15424999594688416
33798,0.15424999594688416
33799,0.15424999594688416
33800,0.13221428224018641
33801,0.26064285210200716
33802,0.12842856986182077
33803,0.17979999780654907
33804,0.14983333150545755
33808,0.18289999961853026
33809,0.22862499952316284
33810,0.36763999462127683
33811,0.22862499952316284
33812,0.18289999961853026
33813,0.15241666634877524
33822,0.14285714285714285
33823,0.27835713965552195
33824,0.4871249943971634
